>Ace<	Cascata dei Briganti	Tudor XLX 200 xPro E6 (+1 stop), Nikon F100 &amp; ND1000	44.174934	11.485013	16	28/02/15 14.43.02
Greenthink Outdoor	DSCN0229	null	44.17503	10.743374	16	05/08/12 0.05.04
Joy_z	The Mountains Are My Religion	null	44.2883	10.3912	16	30/07/15 8.35.35
giudasvelto	Alpe Tre Potenze	null	44.144363	10.623852	16	09/11/14 9.54.12
Avventura	IMG_4468	null	44.2002	10.230005	16	03/05/15 10.34.47
GioBertPhoto	la #rivincita	null	44.217472	11.598713	16	22/03/14 7.52.24
Daisuke Ido	Tazzola	null	44.333916	11.381385	15	03/11/14 12.19.36
CarloA	IMG_8090 Fortezza di Verrucole	null	44.17874	10.332298	16	17/08/14 17.20.58
BrutteAbitudini	facce da Briganti 7	Apuania No Wave 2012 @ fortezza delle Verrucole, San Romano in Garfagnana luglio 2012	44.17898	10.332673	16	07/07/12 19.52.27
GioBertPhoto	#c20xe #taba #swarappa	null	44.282227	11.595856	16	29/10/12 16.09.09
BrutteAbitudini	Apuania No Wave 2013 24	Piazza al Serchio, luglio 2013	44.188766	10.287655	16	20/07/13 18.35.56
Eolo'nTree	Pania di Corfino	Parco dell'Orecchiella	44.202957	10.379483	15	31/07/14 11.56.27
LE FOTO DI MAXI	Castiglione dei Pepoli	          	44.144176	11.149191	16	14/04/13 15.39.47
Avventura	IMG_4392	null	44.14468	10.66543	16	02/05/15 14.58.41
BrutteAbitudini	dalla Vale	Castiglione di Garfagnana, luglio 2014	44.150787	10.413612	16	02/07/14 21.17.30
miskin69	sentiero 3	null	44.28054	10.650644	16	30/12/12 13.17.51
vipenzo81		La bellezza della pietra 	44.2305	10.771	16	30/12/12 17.38.03
BrutteAbitudini	Apuania No Wave 2013 26	Piazza al Serchio, luglio 2013	44.188766	10.287655	16	20/07/13 18.43.54
AnnaPaola54	DSC_0080	null	44.151005	10.98165	16	13/10/13 11.10.13
Siro Tolomei	“Gattalbero”e il margine sinistro	Il segreto del bosco è stato svelato...,  esplode e si sviluppa nel forte e vitale tratto delle opere di Lucia Pedri.   Ormai il bosco è distante, lontano, forse dimenticato, ci osserva con timore e incredulità, mentre noi uomini del presente, indaffarati nella nostra vita caotica, attraversiamo il tempo che ci è dato distratti e assenti, come se tutto ci fosse dovuto, nell'ipocrisia del nostro vivere quotidiano.  Vi è mai capitato di camminare nel bosco? Seguire un sentiero, che lentamente si perde nel folto, fino a ritrovarsi immersi in una splendida e sacra cattedrale di legno e natura; Ascoltare l'irreale silenzio e d'un tratto sorprendersi dal fragoroso eco dei nostri passi, schiocchi risonanti lungo tutte le armoniche superfici...  Probabilmente, si! e forse avrete provato quella calda e inconsueta sensazione di essere soli.  Si, soli! ma non abbandonati, piuttosto accolti e liberi, al centro dell'universo, in un posto imprecisato ma vivi e con la percezione di dominare la forza che vi circonda. Bella e illusoria sensazione, menti e inganni le nostre ignare percezioni, perché in realtà, il bosco ha un segreto; pochi ormai lo conoscono e ancor meno ne parlano, però dal fitto delle fronde, dietro al secco legno di un castagno, sotto a piccoli sassi e nascosti dal mantello dalle foglie cadute; mille piccoli occhi ci scrutano. Il bosco e vivo!! Il bosco e costituito di infinite linfe vitali.  Io non lo conosco e forse non lo conoscerò mai, perché le sue regole non sono le mie e i suoi codici sono oscuri e indecifrabili ai miei sensi, poiché in fondo io non gli appartengo... Però seguendo la lucida grafite, lungo le linee armoniose che la passione spinge sul ruvido foglio, intravedo l'essenza. Il disegno mi guida e lentamente comunico a comprendere dinamiche fino ad ora sconosciute, le forme si snodano plasmandosi per tutta l'estensione, ora si fermano, poi girano e in fine si avvolgono compenetrandosi l'una con l'altra in un amplesso di delicati colori. La china severa delimita le superfici e genera movimenti ed ombre; ecco, così compaiono sinuose figure femminili, sono le fate e le ninfe custodi del bosco e delle sue meraviglie, unite in un profondo e folle abbraccio alle forme della natura.  Piano piano, escono dalle loro tane i furbi animaletti fantastici, che vivono di sogno e realtà nei gufi, nei gechi e nelle salamandre e ancora i gatti, le rane e le chioccioline, che strisciano sulla carta, tracciando e seguendo le bianche scie della matita, vibrante con il suo denso pigmento che sovrasta i colori e si propaga in sottili linee di luce. Le forme, i colori, le linee si inseguono ancora, scivolando via contro il netto margine delle dolci pennellate e affogando per poi perdersi, nelle nuove, ma antiche macchie della carta, testimoni del tempo e del suo scorrere, capaci di ordinare lo spazio con la casualità del loro propagarsi. Mentre le fate e le ninfe, non soggette alle nostre regole, giocano disinibite con la natura, perché di essa fanno parte e lei le accoglie e le protegge, celandole ai nostri occhi sprezzanti.  Adesso ho visto questa bellezza e ringrazio la ninfa che con sembianze leggere, sfugge alle regole e ci sussurra queste immagini fantastiche, perché Lucia è l'anima del bosco... e il bosco vive in lei e nella sua arte.                                                                                                                                   .Siro Tolomei  Esposizione personale di Pittura “Quisquilie, bisbigli ed altre meraviglie”di Lucia Pedri  Castiglione di Garfagnana - Palazzo comunale - 13/14 Ottobre 2012  Lucia Pedri pagina web: <a href="http://www.luciapedri.it/" rel="nofollow">www.luciapedri.it/</a>	44.14831	10.40976	15	13/10/12 10.15.32
Stephen P Miller	DSC_3384	Original Roman wall section, downstairs bathroom, Casa Della Quercia	44.217785	10.172077	16	19/09/13 4.15.21
a.nucci	E vai di cipollata	null	44.16522	10.641706	16	12/01/15 12.20.36
>Ace<	Cascata dei Briganti	null	44.174934	11.485013	16	14/02/15 18.29.35
giudasvelto	Monte Spigolino e Cima Tauffi	null	44.153645	10.755772	16	25/05/14 14.30.11
Roby600D	IMG_0184	null	44.305225	11.573066	15	14/05/12 20.02.30
marcolambertini2		null	44.235176	10.753297	15	15/08/14 18.20.45
Sybil Ehrensberger	Flowers after rain	@ Emilia-Romagna, Italy	44.321644	11.260769	16	27/06/14 17.12.56
JoStof	IMG_0925	                               	44.285057	10.30098	16	30/09/12 15.36.40
giudasvelto	Castiglioncello 100	null	44.185154	11.429763	16	11/01/15 14.44.51
miskin69	The Old Oven	null	44.31872	10.830974	15	02/06/13 15.26.00
Azzurra.Bottiglia	2014-09-26 09.05.22	null	44.15489	11.217055	16	26/09/14 9.05.22
olgaboyko2012	Ah ah ah	null	44.328297	11.404782	16	21/10/13 19.25.56
Salvatore Caronna	.	. 	44.32813	11.206698	15	25/02/12 10.26.28
gloutchov	Star dotted Wings	null	44.26026	11.036261	16	12/07/15 13.17.02
BrutteAbitudini	autunno in Garfagnana 4	sulle strade della Garfagngana novembre 2012	44.151527	10.365675	16	08/11/12 13.00.06
BrutteAbitudini	Festa Medievale 2014 - 35	Castiglione di Garfagnana, agosto 2014	44.150787	10.413612	16	10/08/14 0.11.11
CarloA	IMG_8083 Fortezza di Verrucole	null	44.17874	10.332298	16	17/08/14 17.04.06
BrutteAbitudini	autunno in Garfagnana 16	sulle strade della Garfagngana novembre 2012	44.187344	10.310389	15	08/11/12 13.25.56
olgaboyko2012	upload	null	44.328297	11.404782	16	09/01/14 12.23.43
gmanmik1	Un Bel Rolling per Firenze	Rolling di UIC-X e pilota MDVC a Grizzana morandi con 655 510	44.25586	11.180444	16	06/08/14 14.22.11
cinzia_t	In piega	IMGP1477e	44.285366	11.208114	16	10/05/15 16.10.00
giudasvelto	IMG_2399	null	44.278355	10.97218	16	16/02/14 13.27.14
AnnaPaola54	Albergo delle Terme	null	44.153885	10.973324	15	26/06/13 17.47.44
roberto 78	Viola	null	44.312134	10.786621	16	19/09/12 9.36.56
Marco.Barbieri	Nick e Cusna	null	44.283184	10.340366	15	03/12/12 10.37.05
VAB Sezione Larciano	2013-06-24 Gramolazzo	          	44.161125	10.241049	16	25/06/13 11.40.54
olgaboyko2012	upload	null	44.328297	11.404782	16	07/01/14 22.34.06
Sandro Saba2013	Rullino foto-169	null	44.230167	10.771333	16	19/05/13 13.17.08
Duarte Rocha	DSC_6206.jpg	null	44.272465	10.335269	16	22/09/14 11.44.43
Damiano Zoffoli	Al Giardino botanico Esperia	Passo del Lupo (Sestola), giovedì 5 giugno 2014.	44.2175	10.7215	16	05/06/14 15.34.19
gloutchov	Muschio e Acqua	null	44.26026	11.036261	16	12/07/15 12.19.30
LE FOTO DI MAXI	Santuario Madonna del Ponte	Sanctuary Madonna of the Bridge by Porretta Terme	44.148872	10.984622	16	28/03/13 16.47.25
ANPI Nazionale	Il presidente Carlo Smuraglia chiude la festa	null	44.341312	11.208447	16	17/06/12 17.38.55
philipshannon	View from the villa in Castle di Casio	null	44.200714	11.078572	16	12/05/15 7.15.47
AnnaPaola54	DSC_0094	null	44.15528	10.975792	16	19/07/13 19.59.07
BeastmasterNo2	Siena and the drive to Maranello	null	44.305832	11.123833	16	03/06/13 12.25.34
Stephen P Miller	DSC_3370	Monte Pisanino in the clouds, polarizer  Sep 19 10:16 am	44.217785	10.172077	16	19/09/13 3.16.34
LE FOTO DI MAXI	Santa Maria Maddalena	la chiesa principale	44.15496	10.974665	16	28/03/13 15.51.26
anoursara	Autumn and winter months	null	44.333866	10.989087	16	17/03/14 16.46.26
BrutteAbitudini	Festa Medievale 2014 - 16	Castiglione di Garfagnana, agosto 2014	44.150787	10.413612	16	10/08/14 0.05.58
Gravitalia.it	Sestola_20	PRIMA TAPPA CIRCUITO NAZIONALE GRAVITALIA  <a href="http://www.gravitalia.it" rel="nofollow">www.gravitalia.it</a>  Foto di Carlo Marchisio - <a href="http://www.carlomarchisio.it" rel="nofollow">www.carlomarchisio.it</a>	44.22998	10.765324	15	01/06/12 14.40.22
BrutteAbitudini	La Valle in "FULL HD"	null	44.148373	10.408977	16	10/07/14 18.50.53
BrutteAbitudini	Apuania No Wave 2014 - 29 (b/n)	Piazza al Serchio, luglio 2014	44.182144	10.302375	16	20/07/14 2.06.15
CarloA	IMG_8088 Fortezza di Verrucole	null	44.17874	10.332298	16	17/08/14 17.19.08
Stephen P Miller	DSC_3129	Steve at the Passo del Cerreto	44.303963	10.217152	16	17/09/13 7.08.44
giudasvelto	Cascate dell'Aneva	Cascata di San Cristoforo di Labante	44.25963	11.0365	16	23/02/14 16.06.36
Foread	Scivolando davanti casa (L1050094)	Monghidoro, IT (02/2012)	44.202774	11.297979	15	12/02/12 16.56.01
giudasvelto	IMG_2309 - Version 2	null	44.281994	10.961588	16	16/02/14 11.46.00
effevu	Dio Uccide chi Spia	null	44.15431	10.247559	15	01/10/12 18.00.53
Vittorio Vivaldi	IMG_8227	null	44.155834	10.976344	16	20/10/13 12.09.01
Mat Viv	Tramonto	Magliano in Toscana, Capodanno 2015	44.21837	10.25623	15	03/01/15 12.25.25
Zanna77		null	44.21488	10.719212	16	02/01/13 15.43.47
pmsoftware	butterfly effect	                               	44.24645	10.430188	16	28/09/14 15.43.34
vadoevedo	I #sentieri #airone del #Parco dell'Orecchiella #Toscana	null	44.20077	10.366353	16	01/06/14 21.02.19
giudasvelto	IMG_2397 - Version 2	null	44.27835	10.972131	16	16/02/14 13.26.45
Marco40134	Under this sky	null	44.280373	11.459846	16	02/05/15 16.23.01
Roger Stasi	Panorama	null	44.164448	10.246823	16	01/06/13 0.00.00
Paul Totti	Sabbioni	Sabbioni, Italy, in August, 2013. ~ Sabbioni, Italia, in agosto, 2013. IMG_7947	44.284874	11.329951	16	20/08/13 16.20.19
pierluigi maria	Cedrecchia, il grande solitario - Explore	Cedrecchia, the big loner	44.211784	11.261072	16	03/10/13 10.34.07
lpvva1	Valsellustra - Fontanelice - appennino bolognese	<a href="http://appennino-bolognese1982.blogspot.com/" rel="nofollow">Appennino bolognese - Blog Homepage</a>  Pentax Q t :    1/400 Aperture f/4.0 Lens :  Tamron 80-210 f:3.8-4 &quot;Adaptall2&quot; ISO 125 Exposure Bias 0 EV Flash No Flash Orientation Horizontal (normal) YCbCr Positioning Co-sited Exposure Program Manual Date and Time (Original) 2012:09:19 12:44:28 Metering Mode Center-weighted average Color Space sRGB Sensing Method One-chip color area Custom Rendered Normal Exposure Mode Manual White Balance Auto Focal Length (35mm format) 1000 mm Scene Capture Type Standard Contrast Normal Saturation Normal Sharpness Normal Compression JPEG (old-style)	44.289852	11.531782	15	19/09/12 12.44.28
Galeotti Riccardo		null	44.34883	11.474333	16	11/05/12 19.30.12
LE FOTO DI MAXI	Santa Maria Maddalena	la chiesa principale	44.15496	10.974665	16	28/03/13 15.51.58
Avventura		null	44.14473	10.665386	16	02/05/15 15.15.26
wilderkaiser1978	Alba invernale nella Valle delle Tagliole	        	44.180786	10.605754	15	31/01/13 7.44.29
ANPI Nazionale	Filippo Giuffrida e Michel Jaupart. Presentano il viaggio del treno della memoria per Aushwitz.	null	44.341312	11.208447	16	16/06/12 13.04.01
Avventura	IMG_4399	null	44.14477	10.665391	16	02/05/15 15.05.17
montyke	Everything's ready [#7x7mml]	null	44.280293	11.459801	16	10/05/14 11.59.16
DCF_Photo	Montecreto e la Neve	null	44.249393	10.718343	15	27/12/14 22.54.37
BrutteAbitudini	#instagram	scatti con il cellulare	44.15222	10.411111	16	07/07/15 20.18.00
Carlo Glingani	My life part 1 #me #myself #comics #marvel #spiderman #theamazingspiderman #superiorspiderman #theavengers #movies #videogames #shopping #luccacomicsandgames #luccacomics #lucca #italy #paninicomics #swag #love #mylife #picoftheday #lifestyle #likeforlike	null	44.170624	10.34628	16	02/11/13 13.01.14
Avventura	IMG_4425	null	44.148502	10.409838	16	02/05/15 18.14.20
GioBertPhoto	Grazie #Flickr!!!	null	44.217472	11.598713	16	21/05/13 8.09.39
lizryan2	Porto to Florenze	null	44.19351	11.334386	16	19/04/15 18.46.30
doguicon	Observatory, Loiano - 2	null	44.259186	11.331045	16	08/02/13 15.51.59
ANPI Nazionale	Oceanobar	&quot;Creare è resistere, Resistere è creare&quot;, al Teatro Comunale	44.34222	11.206526	15	15/06/12 22.28.51
Pluto-J		null	44.148434	10.632944	16	28/07/13 16.38.51
giulia.france	Travel does the heart good ;)	Travel does the heart good ;)	44.192398	10.207983	16	14/09/13 3.29.43
Gravitalia.it	Sestola_25	PRIMA TAPPA CIRCUITO NAZIONALE GRAVITALIA  <a href="http://www.gravitalia.it" rel="nofollow">www.gravitalia.it</a>  Foto di Carlo Marchisio - <a href="http://www.carlomarchisio.it" rel="nofollow">www.carlomarchisio.it</a>	44.22998	10.765324	15	01/06/12 14.39.04
andrea.romagnoli77		null	44.21617	11.081341	16	12/07/14 9.57.06
pepe50	roto-ball	null	44.322193	10.852067	15	16/06/13 14.53.33
JoolzFawcett	IMG_9398.CR2.jpg	Luscignano viewed from Ni &amp; Lena's garden	44.212173	10.146925	16	21/05/12 13.32.26
LE FOTO DI MAXI	Santa Maria Maddalena	la chiesa principale	44.15496	10.974665	16	28/03/13 15.51.46
Teosaguaro	Zocca	null	44.34568	10.996005	16	09/01/14 7.31.43
lpvva1	Daini a Sperticano, Marzabotto - Monte Sole	<a href="http://daini-monte-sole-marzabotto.blogspot.com/" rel="nofollow">Lovely Deers blog</a>  <a href="http://cure1982-ventu.blogspot.com/" rel="nofollow">Fauna selvatica in appennino BLOG wildlife in italian appennines</a>  <a href="http://appennino-bolognese1982.blogspot.com/" rel="nofollow">Su e giù per l'appennino bolognese, blog</a>  Pentax Q t :  1/400sec Aperture f/5.6 Lens :   300mm Vivitar Series 1 ISO 400 Exposure Bias 0 EV YCbCr Positioning Co-sited Exposure Program Manual Date and Time (Original) 2012:08:16 07:07:25 Metering Mode Center-weighted average Color Space sRGB Sensing Method One-chip color area Custom Rendered Normal Exposure Mode Manual White Balance Auto Focal Length (35mm format) 1686 mm Scene Capture Type Standard Contrast Normal Saturation Normal Sharpness Normal	44.32529	11.190862	15	16/08/12 7.07.25
Eolo'nTree	andiam!	<a href="http://youtu.be/wULTYKu4Sp8" rel="nofollow">youtu.be/wULTYKu4Sp8</a>	44.2188	10.49116	16	21/02/12 12.20.47
mattiacosta1991		null	44.293472	10.749091	16	04/08/13 15.35.07
GioBertPhoto	#banzuole #casolavalsenio #casola #valsenio #ottobre #natura #autunno #fruttidimenticati #italianeography #ig_ravenna #ig_gods	null	44.184753	11.604307	16	20/10/13 16.19.53
Avventura	IMG_4412	null	44.14473	10.665386	16	02/05/15 15.15.26
ANPI Nazionale	Marisa Ferro	15.06 Marisa Ferro al forum sulle stragi nazifasciste	44.341312	11.208447	16	15/06/12 11.30.46
Avventura	IMG_4407	null	44.14441	10.665322	16	02/05/15 15.10.26
Greenthink Outdoor	DSCN0162	la pozza delle pozze !	44.198315	10.779708	16	29/07/12 11.43.30
gian.franco	San Clemente	null	44.318756	11.480852	16	11/04/15 9.18.35
GioBertPhoto	Oasi di Zello	null	44.297977	11.435791	16	22/06/13 9.47.54
Gardenia060577	Monterenzio celtica - All'attacco!!!	null	44.32646	11.402764	15	28/06/15 18.13.08
Zanna 7	Panorama dal rifugio 2000 #cusna #montecusna #nuvole #nofilter #emilia #appenninoreggiano	null	44.2883	10.3912	16	24/08/14 12.16.06
thelittlebean_78	Antica Locanda La Canonica	A wonderful Sunday lunch in an enchanted place. Antica Locanda La Canonica, Montalbano di Zocca (Modena), Italy.	44.3477	10.974333	16	27/10/13 14.52.15
Lorenzo Gianotti	Porretta Terme	Chiesa Parrocchiale	44.15363	10.973786	16	12/05/12 11.20.51
Revolweb	Moraduccio - Fiume Santerno	Moraduccio - Fiume Santerno - Strada Statale Montanara Imolese, 2010, 50033 Firenzuola FI, Italia <a href="http://www.revolweb.it" rel="nofollow">www.revolweb.it</a>	44.170094	11.48097	16	28/06/15 15.56.17
Teosaguaro	Zocca	null	44.34568	10.996005	16	24/06/13 22.10.31
Lollo [neon]	Fuoco, acqua e rocce	Dicono che ci stanno preparando la via verso la ripresa. Peccato che si sono dimenticati di fare anche un ponte per arrivarci...  Equi Terme (MS).	44.171463	10.153427	15	25/12/12 5.52.00
monik_ge	10052015-senza titolo-115	null	44.29635	10.243442	16	10/05/15 12.21.04
Murador	_MG_4747_da_raw.jpg	null	44.230194	10.817569	16	07/04/12 15.10.34
Kompey		null	44.303493	10.803418	16	28/07/13 11.07.06
Stephen P Miller	DSC_3030	Reusa  Casa della Quercia	44.217785	10.172077	16	15/09/13 1.18.37
giudasvelto	Monte Sole	Passerella pedonale sul Reno	44.34447	11.209432	16	01/11/13 10.30.33
francescourbani	Abetone.	null	44.144318	10.665031	16	19/02/15 12.05.12
valle982	Super #tramonto.....#sunset	null	44.234154	11.004286	16	16/08/12 20.39.00
Paso1981	Il Cielo è rosso quando mi incammino lungo il sentiero. Punta subito verso il cielo, tra querce e sassi ormai logori, dalle intemperie di millenni di storia e dai passi di chi, da sempre, ha abitato questi monti. Pochi passi e tutto attorno a me si colora	null	44.17372	10.881635	16	09/08/14 23.12.10
Lorenzo Gianotti	Capugnano	Dettaglio	44.156845	10.950247	16	13/05/12 17.16.41
BrutteAbitudini	Apuania No Wave 2013 39	Piazza al Serchio, luglio 2013	44.188766	10.287655	16	20/07/13 20.05.52
VAB Sezione Larciano	2013-06-24 Gramolazzo	          	44.161125	10.241049	16	25/06/13 11.43.42
GioBertPhoto	#aurora #powerone #inverter #nuovenergie #faenza	null	44.216015	11.599202	16	24/04/13 9.53.50
La via dei giochi e delle narrazioni	IMG_1018[1]	null	44.153168	11.507666	16	25/11/12 13.31.00
giudasvelto	Tre Poggioli 1	null	44.209167	11.388008	16	10/12/14 9.15.40
giarìv	[ Fra'Ranaldo ] *latergram* Fra'Ranaldo walking in the wood on the #Nuda Mount #CerretoLaghi, @ParcoAppennino, Italy. Photo taken&edited with iPhone 5S during #CerretoActive and #CerretoBlogger tour, February 2014.	null	44.29635	10.243442	16	02/03/14 2.57.00
Alessandro Borrini	Riola di Vergato - Santa Maria dell'Assunta	null	44.229347	11.055058	16	13/08/14 19.40.17
Stephen P Miller	DSC_3474	Arrivederci to Ron Jenanyan, and thanks for the week of hospitality, Casa della Quercia	44.217785	10.172077	16	21/09/13 2.22.49
Revolweb	Moraduccio - Fiume Santerno	Moraduccio - Fiume Santerno - Strada Statale Montanara Imolese, 2010, 50033 Firenzuola FI, Italia <a href="http://www.revolweb.it" rel="nofollow">www.revolweb.it</a>	44.170094	11.48097	16	28/06/15 15.56.29
FERNwehAUSLÖSER	Garfagnana016	Garfagnana Italien 2014	44.202717	10.379477	16	16/09/14 11.04.04
giudasvelto	Tre Poggioli 15	null	44.232586	11.413636	16	10/12/14 12.53.23
marcolambertini2		null	44.26352	10.761537	15	21/08/14 12.16.52
Greenthink Outdoor	DSCN0153	null	44.198917	10.78013	16	29/07/12 11.15.42
Stephen P Miller	DSC_3255	Moonrise over Regnano and Reusa	44.217785	10.172077	16	17/09/13 12.28.15
montyke	Bad Romance	null	44.280373	11.459846	16	21/06/15 12.02.33
CasteFoto	panorama del nostro appennino	da rocca di roffeno	44.28332	11.111766	16	04/08/13 14.53.41
Stephen P Miller	DSC_3090	We made use of the herb garden every day at the Casa della Quercia	44.217785	10.172077	16	17/09/13 2.57.58
Alex Calcifer	Monterenzio 2015-07-05 076	null	44.327698	11.402918	16	05/07/15 19.20.12
BrutteAbitudini	Festa Medievale 2014 - 47 (b/n)	Castiglione di Garfagnana, agosto 2014	44.148926	10.410495	16	10/08/14 15.54.07
giulia.france	Travel does the heart good ;)	Travel does the heart good ;)	44.192398	10.207983	16	13/09/13 14.23.12
hendrix77	DSC_0023	null	44.32706	11.40398	16	08/07/12 18.16.02
BrutteAbitudini	autunno in Garfagnana 27	sulle strade della Garfagngana novembre 2012	44.207935	10.356802	16	08/11/12 14.42.25
Marco40134	The man in the rocks	null	44.19756	11.384757	16	05/04/15 17.30.50
Alex Calcifer	Monterenzio 2015-07-05 113	null	44.327698	11.402918	16	05/07/15 21.39.35
Zanna 7	Un giro in 883 x l' #appenninoreggiano #emilia #cusna #nofilter #nuvole #harleydavidson / 5	null	44.299683	10.432157	16	01/06/13 15.57.47
blugalu		null	44.23153	10.772397	16	31/07/14 9.57.29
CarloA	IMG_8073	null	44.17874	10.332298	16	17/08/14 16.58.30
Stephen P Miller	DSC_3405	We picked these figs for the next week in Lucca.  Great breakfasts.	44.217785	10.172077	16	19/09/13 8.46.23
Greenthink Outdoor	DSCN0231	null	44.201954	10.784394	16	05/08/12 10.08.07
Danilo Giorgi	P3000077.jpg	null	44.158684	10.709366	16	21/10/12 12.50.11
giudasvelto	IMG_2424 - Version 2	null	44.28899	10.983594	16	16/02/14 14.56.40
AnnaPaola54	DSC_0036	null	44.155315	10.975942	16	21/07/13 23.40.02
giudasvelto	Trili 38	null	44.155422	11.498111	16	18/01/15 10.24.33
Duarte Rocha	DSC_6175.jpg	null	44.274044	10.329097	16	22/09/14 11.18.48
NicholasMapelli	Eicma 2013	salone delle moto di Mialno	44.316013	11.332025	16	09/11/13 12.32.49
dcobologna	Regionale per Bologna	Pian di Venola 08.11.2012: uno dei tanti treni regionali che quotidianamente scendono dall'alta valle del Reno verso Bologna. Reg. 6346 Porretta Terme - Bologna Centrale con gruppo 2Ale 642+2Le764	44.330933	11.187322	15	08/11/12 10.56.05
LE FOTO DI MAXI	Santa Maria Maddalena	la chiesa principale	44.15496	10.974665	16	28/03/13 15.51.18
Azzurra.Bottiglia	2014-09-26 08.44.09	null	44.15786	11.208638	16	26/09/14 8.44.09
Giacomo Casabianca---JackE656	ALn 668 3236---Sul viadotto innevato	Il Regionale 6964 proveniente da Lucca e diretto ad Aulla Lunigiana transita sul monumentale viadotto a 11 luci della Villetta, appena partito dalla fermata di Villetta-San Romano, sita nel cuore verde della Garfagnana. Il treno, composto dalla ALn 663 1110 e dalla ALn 668 3236 accoppiate, avanza sicuro tra la neve residua dalla nevicata risalente a pochi giorni prima.  The ALn 663 1110 and ALn 668 3236 are travelling as Regional Train 6964 from Lucca to Aulla Lunigiana, here on the famous Villetta's bridge, just started from Villetta-San Romano station. The train advances safe in the middle of the snow of Garfagnana valley in a beatiful sunny day of winter.	44.149086	10.362564	16	30/12/14 13.28.07
giulia.france	Travel does the heart good ;)	Travel does the heart good ;)	44.192398	10.207983	16	13/09/13 14.28.41
lencionif	A zocca a casa del blasco	null	44.333435	10.989503	16	25/04/14 8.22.50
GioBertPhoto	Ei tu, che fai?	danbo.desdinova.it/images/photos/stampa.png	44.217472	11.598713	16	10/10/13 17.21.20
Damiano Zoffoli	Sul Monte Cimone	La Commissione regionale “Territorio Ambiente Mobilità” in visita all'Osservatorio meteo dell'Aeronautica Militare e all'Osservatorio climatico del Consiglio Nazionale delle Ricerche. Monte Cimone (MO), giovedì 5 giugno 2014.	44.1935	10.700666	16	05/06/14 12.35.34
BrutteAbitudini	#instagram	scatti con il cellulare	44.15222	10.411388	16	14/07/15 14.29.19
Galeotti Riccardo		null	44.34883	11.474333	16	11/05/12 19.30.53
MIREK Mirko Scolavino	26 ottobre 2014 monterenzio sotto la legnaia	null	44.29729	11.413144	16	26/10/14 9.32.45
thelittlebean_78	Antica Locanda La Canonica	A wonderful Sunday lunch in an enchanted place. Antica Locanda La Canonica, Montalbano di Zocca (Modena), Italy.  The view of the Borgo Vecchio.	44.34769	10.974816	16	27/10/13 15.57.15
MIREK Mirko Scolavino	26 ottobre 2014 monterenzio sotto la legnaia	null	44.29729	11.413144	16	26/10/14 9.32.48
DKONOP	036	null	44.28874	11.004996	16	07/04/12 13.51.20
blugalu		null	44.23153	10.772397	16	31/07/14 9.57.14
BrutteAbitudini	#instagram	scatti con il cellulare	44.14861	10.411388	16	08/07/15 8.48.24
LE FOTO DI MAXI	Santa Maria Maddalena	la chiesa principale	44.15496	10.974665	16	28/03/13 15.51.12
SergioBarbieri	edicola votiva	null	44.154785	10.43743	16	03/09/13 12.31.19
vadoevedo	Anche in #Garfagnana la #Sicilia è vicina	null	44.159115	10.246605	16	30/05/14 22.28.39
GioBertPhoto	#RAI servizio per il telegiornale incorso presso Azienda Agricola Bertozzi a #casolavalsenio #sicurezza sul #lavoro	null	44.215996	11.600296	16	05/06/14 10.51.30
MIREK Mirko Scolavino	26 ottobre 2014 monterenzio sotto la legnaia	null	44.29729	11.413144	16	26/10/14 9.32.43
Stephen P Miller	DSC_3231	Reusa, Pizzo d'Ucello  Sep 17 sundown sequence 7:12 pm	44.217785	10.172077	16	17/09/13 12.12.32
Stephen P Miller	DSC_3071	Reusa early morning	44.217785	10.172077	16	15/09/13 11.15.16
cinzia_t	29 Settembre 1944 - Sperticano di Marzabotto	IMGP6848e	44.3285	11.206676	15	16/09/12 16.27.54
ANPI Nazionale	Il monumento di Monte Sole	null	44.31052	11.198716	15	11/03/12 17.31.23
streetspirit73	Perturbazione - pieve di Guzzano (BO) 8-8-2012	null	44.15941	11.08514	15	08/08/12 21.33.01
Alessio Modena	IMG_2920	null	44.30787	10.811708	16	06/01/14 15.21.11
giudasvelto	IMG_2345	null	44.279797	10.960494	16	16/02/14 12.08.47
Greenthink Outdoor	DSCN0062	null	44.1984	10.779905	16	22/07/12 11.03.25
d4d4957667836b9687130be4a6a32e3b		null	44.24253	10.136658	16	01/11/13 13.07.19
lpvva1	01.09.2012 Daini dopo il tramonto a Sperticano, Bologna - deers at nightime	Pentax Q t  :  1/40sec Aperture f/5.6 Lens  :  300mm Vivitar Series 1 ISO 125 Exposure Bias 0 EV Flash No Flash Orientation Horizontal (normal) X-Resolution 300 dpi Y-Resolution 300 dpi Software PENTAX Q Ver 1.00 Date and Time (Modified) 2012:09:01 19:17:10 YCbCr Positioning Co-sited Exposure Program Manual Date and Time (Original) 2012:09:01 19:17:09 Date and Time (Digitized) 2012:09:01 19:17:09 Metering Mode Center-weighted average Color Space sRGB Sensing Method One-chip color area Custom Rendered Normal Exposure Mode Manual White Balance Auto Focal Length (35mm format) 1700 mm Scene Capture Type Standard Contrast Normal Saturation Normal Sharpness Normal Compression JPEG (old-style)	44.32199	11.188888	16	01/09/12 19.17.09
